Visual,FreqNet,ECAPA,CrossModal,Biometric,auc,margin,err_tau,acc_tau
0.05,0.5,0.0,0.2,0.25,0.9999336628080533,-0.1457243513765335,25,98.84366327474561
0.05,0.5,0.0,0.25,0.2,0.9999336628080533,-0.1764726246691704,25,98.84366327474561
0.05,0.5,0.0,0.3,0.15,0.9999212245845633,-0.21321207466917036,24,98.88991674375578
0.05,0.5,0.0,0.35,0.1,0.9999087863610734,-0.24995152466917042,24,98.88991674375578
0.05,0.5,0.0,0.4,0.05,0.99990049421208,-0.2866909746691704,24,98.88991674375578
0.05,0.5,0.0,0.45,0.0,0.99988805598859,-0.3234304246691704,24,98.88991674375578
0.05,0.5,0.05,0.0,0.4,0.9999087863610734,-0.2166352090442658,27,98.75115633672526
0.05,0.5,0.05,0.05,0.35,0.9999087863610734,-0.1915052590442658,28,98.70490286771508
0.05,0.5,0.05,0.1,0.3,0.9999170785100666,-0.16637530904426584,27,98.75115633672526
0.05,0.5,0.05,0.15,0.25,0.9999212245845633,-0.14124535904426572,29,98.6586493987049
0.05,0.5,0.05,0.2,0.2,0.9999212245845633,-0.13177154639940264,29,98.6586493987049
0.05,0.5,0.05,0.25,0.15,0.9999046402865767,-0.1685109963994026,29,98.6586493987049
0.05,0.5,0.05,0.3,0.1,0.9998922020630867,-0.20525044639940265,29,98.6586493987049
0.05,0.5,0.05,0.35,0.05,0.99988805598859,-0.24198989639940263,29,98.6586493987049
0.05,0.5,0.05,0.4,0.0,0.9998714716906033,-0.2787293463994026,29,98.6586493987049
0.05,0.5,0.1,0.0,0.35,0.9998756177651,-0.187026266711998,28,98.70490286771508
0.05,0.5,0.1,0.05,0.3,0.9998839099140934,-0.161896316711998,29,98.6586493987049
0.05,0.5,0.1,0.1,0.25,0.9998922020630867,-0.136766366711998,29,98.6586493987049
0.05,0.5,0.1,0.15,0.2,0.9998963481375833,-0.11163641671199798,31,98.56614246068455
0.05,0.5,0.1,0.2,0.15,0.99988805598859,-0.12380991812963482,31,98.56614246068455
0.05,0.5,0.1,0.25,0.1,0.9998839099140934,-0.16054936812963483,31,98.56614246068455
0.05,0.5,0.1,0.3,0.05,0.9998673256161067,-0.19728881812963484,32,98.51988899167438
0.05,0.5,0.1,0.35,0.0,0.9998548873926166,-0.23402826812963484,31,98.56614246068455
0.05,0.5,0.15,0.0,0.3,0.9998051344986567,-0.15741732437973033,32,98.51988899167438
0.05,0.5,0.15,0.05,0.25,0.9998217187966434,-0.15263421378799014,33,98.47363552266421
0.05,0.5,0.15,0.1,0.2,0.9998424491691267,-0.15353126378799015,33,98.47363552266421
0.05,0.5,0.15,0.15,0.15,0.9998424491691267,-0.1544283137879901,32,98.51988899167438
0.05,0.5,0.15,0.2,0.1,0.99983830309463,-0.1553253637879901,34,98.42738205365403
0.05,0.5,0.15,0.25,0.05,0.99982586487114,-0.15622241378799012,34,98.42738205365403
0.05,0.5,0.15,0.3,0.0,0.9998092805731533,-0.18932718985986713,34,98.42738205365403
0.05,0.5,0.2,0.0,0.25,0.9996434375932867,-0.19996196806216765,33,98.47363552266421
0.05,0.5,0.2,0.05,0.2,0.99966416796577,-0.20085901806216766,33,98.47363552266421
0.05,0.5,0.2,0.1,0.15,0.99965172974228,-0.20175606806216767,33,98.47363552266421
0.05,0.5,0.2,0.15,0.1,0.99966416796577,-0.20265311806216768,33,98.47363552266421
0.05,0.5,0.2,0.2,0.05,0.9996600218912733,-0.20355016806216764,34,98.42738205365403
0.05,0.5,0.2,0.25,0.0,0.99966416796577,-0.2044472180621677,34,98.42738205365403
0.05,0.5,0.25,0.0,0.2,0.9993366280805334,-0.2725294133472018,34,98.42738205365403
0.05,0.5,0.25,0.05,0.15,0.9993739427510033,-0.2727539633472018,36,98.33487511563366
0.05,0.5,0.25,0.1,0.1,0.9993739427510033,-0.2729785133472017,35,98.38112858464385
0.05,0.5,0.25,0.15,0.05,0.9993822348999967,-0.27320306334720185,36,98.33487511563366
0.05,0.5,0.25,0.2,0.0,0.9993988191979833,-0.2734276133472018,39,98.19611470860315
0.05,0.5,0.3,0.0,0.15,0.9990256724932833,-0.3629148021411471,39,98.19611470860315
0.05,0.5,0.3,0.05,0.1,0.9990505489402633,-0.3631393521411471,40,98.14986123959298
0.05,0.5,0.3,0.1,0.05,0.99906713323825,-0.3633639021411471,41,98.10360777058278
0.05,0.5,0.3,0.15,0.0,0.9990754253872434,-0.3635884521411472,41,98.10360777058278
0.05,0.5,0.35,0.0,0.1,0.9986317954161,-0.45330019093509244,42,98.05735430157262
0.05,0.5,0.35,0.05,0.05,0.99865667186308,-0.4535247409350925,42,98.05735430157262
0.05,0.5,0.35,0.1,0.0,0.9986483797140867,-0.4537492909350924,44,97.96484736355227
0.05,0.5,0.4,0.0,0.05,0.9980679292845533,-0.5436855797290377,44,97.96484736355227
0.05,0.5,0.4,0.05,0.0,0.9981052439550234,-0.5439101297290379,43,98.01110083256243
0.05,0.5,0.45,0.0,0.0,0.9972013997147501,-0.6340709685229832,47,97.82608695652173
0.05,0.55,0.0,0.0,0.4,0.9995688082523467,-0.3125159365141869,59,97.27104532839962
0.05,0.55,0.0,0.05,0.35,0.9996102689973133,-0.2873859865141869,58,97.3172987974098
0.05,0.55,0.0,0.1,0.3,0.9996102689973133,-0.2622560365141869,59,97.27104532839962
0.05,0.55,0.0,0.15,0.25,0.9996268532953,-0.23712608651418693,60,97.22479185938946
0.05,0.55,0.0,0.2,0.2,0.9996351454442933,-0.2212105771360875,59,97.27104532839962
0.05,0.55,0.0,0.25,0.15,0.9996309993697967,-0.2579500271360874,59,97.27104532839962
0.05,0.55,0.0,0.3,0.1,0.9996309993697967,-0.29468947713608734,59,97.27104532839962
0.05,0.55,0.0,0.35,0.05,0.9996061229228167,-0.3314289271360875,62,97.1322849213691
0.05,0.55,0.0,0.4,0.0,0.9995936846993266,-0.3681683771360874,62,97.1322849213691
0.05,0.55,0.05,0.0,0.35,0.9995936846993266,-0.2829069941819192,60,97.22479185938946
0.05,0.55,0.05,0.05,0.3,0.99960197684832,-0.2577770441819191,61,97.17853839037927
0.05,0.55,0.05,0.1,0.25,0.9996309993697967,-0.23264709418191926,61,97.17853839037927
0.05,0.55,0.05,0.15,0.2,0.99963929151879,-0.2075171441819192,61,97.17853839037927
0.05,0.55,0.05,0.2,0.15,0.9996351454442933,-0.21324894886631973,62,97.1322849213691
0.05,0.55,0.05,0.25,0.1,0.9996351454442933,-0.24998839886631968,60,97.22479185938946
0.05,0.55,0.05,0.3,0.05,0.99961441507181,-0.28672784886631975,61,97.17853839037927
0.05,0.55,0.05,0.35,0.0,0.9995978307738234,-0.32346729886631975,63,97.08603145235892
0.05,0.55,0.1,0.0,0.3,0.9995190553583867,-0.2532980518496513,62,97.1322849213691
0.05,0.55,0.1,0.05,0.25,0.99953978573087,-0.22816810184965136,61,97.17853839037927
0.05,0.55,0.1,0.1,0.2,0.9995605161033534,-0.2030381518496514,62,97.1322849213691
0.05,0.55,0.1,0.15,0.15,0.9995688082523467,-0.20292718461035825,62,97.1322849213691
0.05,0.55,0.1,0.2,0.1,0.9995729543268433,-0.20528732059655191,61,97.17853839037927
0.05,0.55,0.1,0.25,0.05,0.99956466217785,-0.24202677059655192,62,97.1322849213691
0.05,0.55,0.1,0.3,0.0,0.9995563700288567,-0.2787662205965519,62,97.1322849213691
0.05,0.55,0.15,0.0,0.25,0.9993324820060366,-0.2484608388845359,63,97.08603145235892
0.05,0.55,0.15,0.05,0.2,0.99935321237852,-0.2493578888845358,63,97.08603145235892
0.05,0.55,0.15,0.1,0.15,0.99936565060201,-0.25025493888453587,63,97.08603145235892
0.05,0.55,0.15,0.15,0.1,0.9993822348999967,-0.2511519888845358,62,97.1322849213691
0.05,0.55,0.15,0.2,0.05,0.99936565060201,-0.25204903888453595,62,97.1322849213691
0.05,0.55,0.15,0.25,0.0,0.99935321237852,-0.2529460888845359,62,97.1322849213691
0.05,0.55,0.2,0.0,0.2,0.9990339646422767,-0.2966856431587134,66,96.94727104532839
0.05,0.55,0.2,0.05,0.15,0.9990588410892567,-0.29758269315871333,65,96.99352451433857
0.05,0.55,0.2,0.1,0.1,0.9990712793127466,-0.2984797431587133,64,97.03977798334876
0.05,0.55,0.2,0.15,0.05,0.99909200968523,-0.2993767931587134,65,96.99352451433857
0.05,0.55,0.2,0.2,0.0,0.9990837175362367,-0.3002738431587134,65,96.99352451433857
0.05,0.55,0.25,0.0,0.15,0.99873130120402,-0.3458382252849494,67,96.90101757631822
0.05,0.55,0.25,0.05,0.1,0.9987395933530133,-0.34606277528494944,66,96.94727104532839
0.05,0.55,0.25,0.1,0.05,0.9987395933530133,-0.34670454743289103,67,96.90101757631822
0.05,0.55,0.25,0.15,0.0,0.9987520315765034,-0.347601597432891,68,96.85476410730804
0.05,0.55,0.3,0.0,0.1,0.9983001094563667,-0.43622361407889465,68,96.85476410730804
0.05,0.55,0.3,0.05,0.05,0.9983001094563667,-0.4364481640788947,69,96.80851063829788
0.05,0.55,0.3,0.1,0.0,0.99830840160536,-0.43667271407889463,69,96.80851063829788
0.05,0.55,0.35,0.0,0.05,0.9976533218348868,-0.52660900287284,70,96.76225716928771
0.05,0.55,0.35,0.05,0.0,0.9977030747288467,-0.5268335528728401,71,96.71600370027753
0.05,0.55,0.4,0.0,0.0,0.9968116687120634,-0.6169943916667854,73,96.62349676225716
0.05,0.6,0.0,0.0,0.35,0.9990961557597267,-0.37878772165184027,83,96.16096207215541
0.05,0.6,0.0,0.05,0.3,0.9991707851006667,-0.3536577716518402,85,96.06845513413505
0.05,0.6,0.0,0.1,0.25,0.9992205379946267,-0.32852782165184036,87,95.97594819611471
0.05,0.6,0.0,0.15,0.2,0.9992910212610701,-0.3033978716518403,87,95.97594819611471
0.05,0.6,0.0,0.2,0.15,0.9992910212610701,-0.30268797960300453,87,95.97594819611471
0.05,0.6,0.0,0.25,0.1,0.9993117516335533,-0.3394274296030044,87,95.97594819611471
0.05,0.6,0.0,0.3,0.05,0.9993076055590567,-0.3761668796030045,87,95.97594819611471
0.05,0.6,0.0,0.35,0.0,0.9992868751865733,-0.41290632960300455,86,96.02220166512488
0.05,0.6,0.05,0.0,0.3,0.9990878636107333,-0.34917877931957253,84,96.11470860314523
0.05,0.6,0.05,0.05,0.25,0.9991459086536867,-0.3240488293195726,85,96.06845513413505
0.05,0.6,0.05,0.1,0.2,0.9991998076221433,-0.2989188793195726,86,96.02220166512488
0.05,0.6,0.05,0.15,0.15,0.9992122458456334,-0.2737889293195725,89,95.88344125809436
0.05,0.6,0.05,0.2,0.1,0.9992454144416066,-0.29472635133323677,89,95.88344125809436
0.05,0.6,0.05,0.25,0.05,0.9992495605161034,-0.3314658013332368,89,95.88344125809436
0.05,0.6,0.05,0.3,0.0,0.99924126836711,-0.3682052513332367,88,95.92969472710453
0.05,0.6,0.1,0.0,0.25,0.9989137284818733,-0.3195698369873048,86,96.02220166512488
0.05,0.6,0.1,0.05,0.2,0.9989468970778467,-0.29785675970690395,86,96.02220166512488
0.05,0.6,0.1,0.1,0.15,0.9989717735248267,-0.298753809706904,86,96.02220166512488
0.05,0.6,0.1,0.15,0.1,0.9989842117483166,-0.29965085970690397,89,95.88344125809436
0.05,0.6,0.1,0.2,0.05,0.9990090881952967,-0.3005479097069041,89,95.88344125809436
0.05,0.6,0.1,0.25,0.0,0.9990049421208,-0.32350417306346896,90,95.83718778908418
0.05,0.6,0.15,0.0,0.2,0.99866911008657,-0.34518451398108163,87,95.97594819611471
0.05,0.6,0.15,0.05,0.15,0.99869398653355,-0.3460815639810816,88,95.92969472710453
0.05,0.6,0.15,0.1,0.1,0.9987230090550268,-0.34697861398108154,88,95.92969472710453
0.05,0.6,0.15,0.15,0.05,0.9987395933530133,-0.34787566398108166,90,95.83718778908418
0.05,0.6,0.15,0.2,0.0,0.9987478855020067,-0.3487727139810817,91,95.790934320074
0.05,0.6,0.2,0.0,0.15,0.9983042555308633,-0.3934093182552591,90,95.83718778908418
0.05,0.6,0.2,0.05,0.1,0.9983166937543534,-0.394306368255259,91,95.790934320074
0.05,0.6,0.2,0.1,0.05,0.9983291319778433,-0.3952034182552592,91,95.790934320074
0.05,0.6,0.2,0.15,0.0,0.9983415702013334,-0.39610046825525913,93,95.69842738205365
0.05,0.6,0.25,0.0,0.1,0.99784818733623,-0.4416341225294367,93,95.69842738205365
0.05,0.6,0.25,0.05,0.05,0.9978606255597201,-0.4425311725294367,92,95.74468085106383
0.05,0.6,0.25,0.1,0.0,0.9978689177087134,-0.4434282225294367,93,95.69842738205365
0.05,0.6,0.3,0.0,0.05,0.9972967594281734,-0.5095324260166422,94,95.65217391304348
0.05,0.6,0.3,0.05,0.0,0.9972760290556901,-0.5097569760166423,94,95.65217391304348
0.05,0.6,0.35,0.0,0.0,0.9964094994858868,-0.5999178148105875,95,95.6059204440333
0.05,0.65,0.0,0.0,0.3,0.9983125476798567,-0.4450595067894936,108,95.00462534690102
0.05,0.65,0.0,0.05,0.25,0.9983581544993201,-0.4199295567894936,107,95.05087881591119
0.05,0.65,0.0,0.1,0.2,0.9983996152442867,-0.39479960678949366,107,95.05087881591119
0.05,0.65,0.0,0.15,0.15,0.9984410759892534,-0.3696696567894936,107,95.05087881591119
0.05,0.65,0.0,0.2,0.1,0.9984866828087167,-0.3841653820699215,107,95.05087881591119
0.05,0.65,0.0,0.25,0.05,0.99851985140469,-0.4209048320699216,106,95.09713228492137
0.05,0.65,0.0,0.3,0.0,0.9985322896281801,-0.45764428206992147,108,95.00462534690102
0.05,0.65,0.05,0.0,0.25,0.99810939002952,-0.41545056445722595,110,94.91211840888066
0.05,0.65,0.05,0.05,0.2,0.9981549968489833,-0.3903206144572259,110,94.91211840888066
0.05,0.65,0.05,0.1,0.15,0.9982088958174401,-0.3651906644572259,111,94.86586493987049
0.05,0.65,0.05,0.15,0.1,0.9982586487114,-0.3481497305292722,111,94.86586493987049
0.05,0.65,0.05,0.2,0.05,0.9982918173073734,-0.37620375380015386,109,94.95837187789084
0.05,0.65,0.05,0.25,0.0,0.9983001094563667,-0.4129432038001538,111,94.86586493987049
0.05,0.65,0.1,0.0,0.2,0.9978730637832101,-0.3936833848034498,110,94.91211840888066
0.05,0.65,0.1,0.05,0.15,0.9979269627516667,-0.39458043480344973,111,94.86586493987049
0.05,0.65,0.1,0.1,0.1,0.9979518391986467,-0.3954774848034497,110,94.91211840888066
0.05,0.65,0.1,0.15,0.05,0.9980098842416001,-0.3963745348034498,108,95.00462534690102
0.05,0.65,0.1,0.2,0.0,0.9980140303160967,-0.3972715848034498,109,94.95837187789084
0.05,0.65,0.15,0.0,0.15,0.9975165013764967,-0.44190818907762736,113,94.77335800185014
0.05,0.65,0.15,0.05,0.1,0.9975662542704568,-0.44280523907762726,112,94.81961147086031
0.05,0.65,0.15,0.1,0.05,0.99758698464294,-0.44370228907762743,111,94.86586493987049
0.05,0.65,0.15,0.15,0.0,0.9975911307174368,-0.4445993390776274,112,94.81961147086031
0.05,0.65,0.2,0.0,0.1,0.9970687253308568,-0.4901329933518048,113,94.77335800185014
0.05,0.65,0.2,0.05,0.05,0.9970853096288435,-0.49103004335180483,114,94.72710453283997
0.05,0.65,0.2,0.1,0.0,0.9971060400013267,-0.49192709335180484,114,94.72710453283997
0.05,0.65,0.25,0.0,0.05,0.9965131513483034,-0.5383577976259825,113,94.77335800185014
0.05,0.65,0.25,0.05,0.0,0.9965090052738068,-0.5392548476259824,115,94.68085106382979
0.05,0.65,0.3,0.0,0.0,0.9956714982254801,-0.5865826019001601,114,94.72710453283997
0.05,0.7,0.0,0.0,0.25,0.9972428604597168,-0.511331291927147,127,94.12580943570768
0.05,0.7,0.0,0.05,0.2,0.9972884672791801,-0.4862013419271469,128,94.0795559666975
0.05,0.7,0.0,0.1,0.15,0.9973091976516634,-0.46107139192714697,128,94.0795559666975
0.05,0.7,0.0,0.15,0.1,0.9973548044711268,-0.4359414419271469,127,94.12580943570768
0.05,0.7,0.0,0.2,0.05,0.9973796809181067,-0.46564278453683866,127,94.12580943570768
0.05,0.7,0.0,0.25,0.0,0.9974252877375701,-0.5023822345368385,127,94.12580943570768
0.05,0.7,0.05,0.0,0.2,0.9969982420644135,-0.48172234959487925,127,94.12580943570768
0.05,0.7,0.05,0.05,0.15,0.9970272645858901,-0.4565923995948792,126,94.17206290471786
0.05,0.7,0.05,0.1,0.1,0.9970604331818634,-0.443976355625818,128,94.0795559666975
0.05,0.7,0.05,0.15,0.05,0.9970853096288435,-0.44487340562581806,129,94.03330249768733
0.05,0.7,0.05,0.2,0.0,0.9971557928952868,-0.4576811562670709,129,94.03330249768733
0.05,0.7,0.1,0.0,0.15,0.9966416796577001,-0.4904070598999955,128,94.0795559666975
0.05,0.7,0.1,0.05,0.1,0.9966624100301834,-0.4913041098999954,128,94.0795559666975
0.05,0.7,0.1,0.1,0.05,0.9966789943281701,-0.4922011598999956,130,93.98704902867715
0.05,0.7,0.1,0.15,0.0,0.9967453315201168,-0.49309820989999553,130,93.98704902867715
0.05,0.7,0.15,0.0,0.1,0.9962063418355501,-0.5386318641741731,130,93.98704902867715
0.05,0.7,0.15,0.05,0.05,0.9962602408040068,-0.5395289141741731,130,93.98704902867715
0.05,0.7,0.15,0.1,0.0,0.9963182858469601,-0.5404259641741731,132,93.8945420906568
0.05,0.7,0.2,0.0,0.05,0.9957046668214534,-0.5868566684483506,130,93.98704902867715
0.05,0.7,0.2,0.05,0.0,0.9957378354174268,-0.5877537184483506,130,93.98704902867715
0.05,0.7,0.25,0.0,0.0,0.9949459351885634,-0.6350814727225282,131,93.94079555966698
0.05,0.75,0.0,0.0,0.2,0.9960943978241401,-0.5776030770648004,140,93.52451433857539
0.05,0.75,0.0,0.05,0.15,0.9961234203456167,-0.5524731270648002,141,93.47826086956522
0.05,0.75,0.0,0.1,0.1,0.9961773193140734,-0.5273431770648003,140,93.52451433857539
0.05,0.75,0.0,0.15,0.05,0.9962146339845435,-0.5103807370037556,139,93.57076780758557
0.05,0.75,0.0,0.2,0.0,0.9962478025805168,-0.5471201870037556,140,93.52451433857539
0.05,0.75,0.05,0.0,0.15,0.9956880825234667,-0.5479941347325326,141,93.47826086956522
0.05,0.75,0.05,0.05,0.1,0.9957336893429302,-0.5398029807223637,140,93.52451433857539
0.05,0.75,0.05,0.1,0.05,0.9957544197154135,-0.5407000307223638,138,93.61702127659575
0.05,0.75,0.05,0.15,0.0,0.9958083186838701,-0.5415970807223638,139,93.57076780758557
0.05,0.75,0.1,0.0,0.1,0.9953232279677601,-0.5871307349965412,142,93.43200740055504
0.05,0.75,0.1,0.05,0.05,0.9953771269362168,-0.5880277849965413,140,93.52451433857539
0.05,0.75,0.1,0.1,0.0,0.9954310259046735,-0.5889248349965412,140,93.52451433857539
0.05,0.75,0.15,0.0,0.05,0.9948132608046701,-0.6353555392707189,142,93.43200740055504
0.05,0.75,0.15,0.05,0.0,0.9948215529536635,-0.6362525892707188,141,93.47826086956522
0.05,0.75,0.2,0.0,0.0,0.9940959899167469,-0.6835803435448964,143,93.38575393154487
0.05,0.8,0.0,0.0,0.15,0.9947759461342002,-0.6438748622024537,159,92.64569842738204
0.05,0.8,0.0,0.05,0.1,0.9948298451026568,-0.6187449122024536,159,92.64569842738204
0.05,0.8,0.0,0.1,0.05,0.9949293508905768,-0.6052034170050861,160,92.59944495837188
0.05,0.8,0.0,0.15,0.0,0.9949376430395701,-0.601045467005086,160,92.59944495837188
0.05,0.8,0.05,0.0,0.1,0.9944608444724535,-0.6356296058189095,161,92.5531914893617
0.05,0.8,0.05,0.05,0.05,0.9945271816644001,-0.6365266558189095,161,92.5531914893617
0.05,0.8,0.05,0.1,0.0,0.9945603502603735,-0.6374237058189096,161,92.5531914893617
0.05,0.8,0.1,0.0,0.05,0.9939840459053368,-0.683854410093087,162,92.50693802035153
0.05,0.8,0.1,0.05,0.0,0.9940462370227868,-0.684751460093087,162,92.50693802035153
0.05,0.8,0.15,0.0,0.0,0.9932916514643935,-0.7320792143672646,164,92.41443108233118
0.05,0.85,0.0,0.0,0.1,0.9932543367939235,-0.710146647340107,167,92.27567067530065
0.05,0.85,0.0,0.05,0.05,0.9932957975388902,-0.7013994399429039,168,92.22941720629048
0.05,0.85,0.0,0.1,0.0,0.9933206739858702,-0.6972414899429039,169,92.1831637372803
0.05,0.85,0.05,0.0,0.05,0.9928065607482836,-0.7323532809154553,171,92.09065679925995
0.05,0.85,0.05,0.05,0.0,0.9928521675677469,-0.7332503309154552,171,92.09065679925995
0.05,0.85,0.1,0.0,0.0,0.9921266045308302,-0.7805780851896328,171,92.09065679925995
0.05,0.9,0.0,0.0,0.05,0.9906423098610235,-0.7975954628807218,179,91.72062904717853
0.05,0.9,0.0,0.05,0.0,0.9906837706059902,-0.7934375128807217,179,91.72062904717853
0.05,0.9,0.05,0.0,0.0,0.9900577133569936,-0.829076956012001,180,91.67437557816837
0.05,0.95,0.0,0.0,0.0,0.9871388769113404,-0.8896335358185397,187,91.35060129509714
0.1,0.0,0.0,0.0,0.9,0.99985074131812,-0.30538469999999995,15,99.30619796484737
0.1,0.0,0.0,0.05,0.85,0.99988805598859,-0.25519714999999993,13,99.39870490286772
0.1,0.0,0.0,0.1,0.8,0.99992537065906,-0.20500960000000001,13,99.39870490286772
0.1,0.0,0.0,0.15,0.75,0.9999336628080533,-0.19295089999999998,9,99.58371877890842
0.1,0.0,0.0,0.2,0.7,0.9999336628080533,-0.18502019999999997,8,99.6299722479186
0.1,0.0,0.0,0.25,0.65,0.9999336628080533,-0.17708949999999998,8,99.6299722479186
0.1,0.0,0.0,0.3,0.6,0.99995024710604,-0.16915879999999997,8,99.6299722479186
0.1,0.0,0.0,0.35,0.55,0.99995024710604,-0.19746974999999994,8,99.6299722479186
0.1,0.0,0.0,0.4,0.5,0.99993780888255,-0.24933270000000002,7,99.67622571692877
0.1,0.0,0.0,0.45,0.45,0.9999336628080533,-0.30119565000000004,9,99.58371877890842
0.1,0.0,0.0,0.5,0.4,0.9999212245845633,-0.3530586,10,99.53746530989824
0.1,0.0,0.0,0.55,0.35,0.9999170785100666,-0.40492154999999996,10,99.53746530989824
0.1,0.0,0.0,0.6,0.3,0.9998963481375833,-0.45678450000000004,7,99.67622571692877
0.1,0.0,0.0,0.65,0.25,0.99988805598859,-0.5086474500000001,7,99.67622571692877
0.1,0.0,0.0,0.7,0.2,0.99985074131812,-0.5605104,8,99.6299722479186
0.1,0.0,0.0,0.75,0.15,0.9998341570201333,-0.6123733499999999,10,99.53746530989824
0.1,0.0,0.0,0.8,0.1,0.99980098842416,-0.6642363,10,99.53746530989824
0.1,0.0,0.0,0.85,0.05,0.99970148263624,-0.71609925,10,99.53746530989824
0.1,0.0,0.0,0.9,0.0,0.9996061229228167,-0.7679622,10,99.53746530989824
0.1,0.0,0.05,0.0,0.85,0.9998963481375833,-0.23888624999999997,13,99.39870490286772
0.1,0.0,0.05,0.05,0.8,0.9999170785100666,-0.1886987,13,99.39870490286772
0.1,0.0,0.05,0.1,0.75,0.9999336628080533,-0.13941734999999994,9,99.58371877890842
0.1,0.0,0.05,0.15,0.7,0.99993780888255,-0.13148664999999993,8,99.6299722479186
0.1,0.0,0.05,0.2,0.65,0.9999543931805367,-0.12355595000000003,8,99.6299722479186
0.1,0.0,0.05,0.25,0.6,0.9999792696275167,-0.11562524999999996,8,99.6299722479186
0.1,0.0,0.05,0.3,0.55,0.9999709774785234,-0.10769455,8,99.6299722479186
0.1,0.0,0.05,0.35,0.5,0.9999668314040266,-0.1577379,7,99.67622571692877
0.1,0.0,0.05,0.4,0.45,0.9999668314040266,-0.20960085000000003,7,99.67622571692877
0.1,0.0,0.05,0.45,0.4,0.99995024710604,-0.2614638,6,99.72247918593895
0.1,0.0,0.05,0.5,0.35,0.9999336628080533,-0.3133267500000001,7,99.67622571692877
0.1,0.0,0.05,0.55,0.3,0.9999295167335567,-0.3651897,7,99.67622571692877
0.1,0.0,0.05,0.6,0.25,0.9999087863610734,-0.4170526500000001,7,99.67622571692877
0.1,0.0,0.05,0.65,0.2,0.9999087863610734,-0.4689156,7,99.67622571692877
0.1,0.0,0.05,0.7,0.15,0.9998756177651,-0.52077855,8,99.6299722479186
0.1,0.0,0.05,0.75,0.1,0.9998548873926166,-0.5726415,10,99.53746530989824
0.1,0.0,0.05,0.8,0.05,0.99982586487114,-0.62450445,10,99.53746530989824
0.1,0.0,0.05,0.85,0.0,0.9997595276791933,-0.6763674000000001,10,99.53746530989824
0.1,0.0,0.1,0.0,0.8,0.99992537065906,-0.17238779999999998,10,99.53746530989824
0.1,0.0,0.1,0.05,0.75,0.99992537065906,-0.12220024999999995,9,99.58371877890842
0.1,0.0,0.1,0.1,0.7,0.99996268532953,-0.07795309999999994,8,99.6299722479186
0.1,0.0,0.1,0.15,0.65,0.9999792696275167,-0.07002239999999998,8,99.6299722479186
0.1,0.0,0.1,0.2,0.6,0.9999917078510067,-0.062091699999999916,8,99.6299722479186
0.1,0.0,0.1,0.25,0.55,0.99998756177651,-0.05416099999999996,7,99.67622571692877
0.1,0.0,0.1,0.3,0.5,0.99998756177651,-0.06614309999999995,7,99.67622571692877
0.1,0.0,0.1,0.35,0.45,0.9999834157020133,-0.11800604999999997,6,99.72247918593895
0.1,0.0,0.1,0.4,0.4,0.9999792696275167,-0.16986900000000005,3,99.86123959296947
0.1,0.0,0.1,0.45,0.35,0.9999792696275167,-0.22173195,3,99.86123959296947
0.1,0.0,0.1,0.5,0.3,0.9999585392550333,-0.2735949,7,99.67622571692877
0.1,0.0,0.1,0.55,0.25,0.9999585392550333,-0.32545785000000005,7,99.67622571692877
0.1,0.0,0.1,0.6,0.2,0.99993780888255,-0.3773208,7,99.67622571692877
0.1,0.0,0.1,0.65,0.15,0.9999170785100666,-0.42918375000000003,7,99.67622571692877
0.1,0.0,0.1,0.7,0.1,0.9998963481375833,-0.48104670000000005,8,99.6299722479186
0.1,0.0,0.1,0.75,0.05,0.99986317954161,-0.5329096499999999,10,99.53746530989824
0.1,0.0,0.1,0.8,0.0,0.9998424491691267,-0.5847726,10,99.53746530989824
0.1,0.0,0.15,0.0,0.75,0.9999336628080533,-0.10588935,9,99.58371877890842
0.1,0.0,0.15,0.05,0.7,0.9999543931805367,-0.05570179999999997,8,99.6299722479186
0.1,0.0,0.15,0.1,0.65,0.99998756177651,-0.01648885,8,99.6299722479186
0.1,0.0,0.15,0.15,0.6,0.9999917078510067,-0.008558149999999987,8,99.6299722479186
0.1,0.0,0.15,0.2,0.55,0.9999958539255034,-0.0006274499999999739,7,99.67622571692877
0.1,0.0,0.15,0.25,0.5,1.0,0.000989100000000076,7,99.67622571692877
0.1,0.0,0.15,0.3,0.45,0.9999958539255034,-0.026411249999999997,5,99.76873265494912
0.1,0.0,0.15,0.35,0.4,0.99998756177651,-0.07827419999999996,3,99.86123959296947
0.1,0.0,0.15,0.4,0.35,0.99998756177651,-0.1301371500000001,3,99.86123959296947
0.1,0.0,0.15,0.45,0.3,0.9999834157020133,-0.1820001,3,99.86123959296947
0.1,0.0,0.15,0.5,0.25,0.99996268532953,-0.23386305000000002,7,99.67622571692877
0.1,0.0,0.15,0.55,0.2,0.99996268532953,-0.285726,7,99.67622571692877
0.1,0.0,0.15,0.6,0.15,0.99995024710604,-0.33758895000000005,7,99.67622571692877
0.1,0.0,0.15,0.65,0.1,0.99992537065906,-0.3894519000000001,7,99.67622571692877
0.1,0.0,0.15,0.7,0.05,0.99990049421208,-0.4413148499999999,8,99.6299722479186
0.1,0.0,0.15,0.75,0.0,0.9998673256161067,-0.4931778,10,99.53746530989824
0.1,0.0,0.2,0.0,0.7,0.99996268532953,-0.07130049999999999,6,99.72247918593895
0.1,0.0,0.2,0.05,0.65,0.9999834157020133,-0.028499900000000022,8,99.6299722479186
